** CoAP Proxy at: coap://localhost:5683
BasicForwardingProxy2 started.
[DBG] 3998365154008 HTTP_TRANSLATED 16848_A6292E67
[DBG] 3998438769775 COAP_RECEIVED 16862_C587824B
[DBG] 3998439129839 COAP_TRANSLATED 16862_C587824B
[DBG] 3998441927621 HTTP_RECVD_SUCCESS 16849_FCBF9AFC
[DBG] 3998442134447 HTTP_TRANSLATED 16849_FCBF9AFC
[DBG] 3998514038978 COAP_RECEIVED 16863_52A68B17
[DBG] 3998514199952 COAP_TRANSLATED 16863_52A68B17
[DBG] 3998521128435 HTTP_RECVD_SUCCESS 16850_138196B6
[DBG] 3998521331850 HTTP_TRANSLATED 16850_138196B6
[DBG] 3998589505826 COAP_RECEIVED 16864_B17DAAFA
[DBG] 3998589638433 COAP_TRANSLATED 16864_B17DAAFA
[DBG] 3998596780923 HTTP_RECVD_SUCCESS 16851_8E316673
[DBG] 3998596964477 HTTP_TRANSLATED 16851_8E316673
[DBG] 3998669445819 COAP_RECEIVED 16865_EF80E9B1
[DBG] 3998669560562 COAP_TRANSLATED 16865_EF80E9B1
[DBG] 3998673012382 HTTP_RECVD_SUCCESS 16852_A6985C31
[DBG] 3998673208550 HTTP_TRANSLATED 16852_A6985C31
[DBG] 3998745388989 COAP_RECEIVED 16866_65CD1CA7
[DBG] 3998745501121 COAP_TRANSLATED 16866_65CD1CA7
[DBG] 3998748634294 HTTP_RECVD_SUCCESS 16853_29A4DE6E
[DBG] 3998748826474 HTTP_TRANSLATED 16853_29A4DE6E
[DBG] 3998821588917 COAP_RECEIVED 16867_B80E5A23
[DBG] 3998821709906 COAP_TRANSLATED 16867_B80E5A23
[DBG] 3998824873818 HTTP_RECVD_SUCCESS 16854_E2E2CB55
[DBG] 3998825069979 HTTP_TRANSLATED 16854_E2E2CB55
[DBG] 3998897543644 COAP_RECEIVED 16868_A9126485
[DBG] 3998897654082 COAP_TRANSLATED 16868_A9126485
[DBG] 3998904715620 HTTP_RECVD_SUCCESS 16855_37CC6070
[DBG] 3998904899881 HTTP_TRANSLATED 16855_37CC6070
[DBG] 3998973532096 COAP_RECEIVED 16869_5CBAADEB
[DBG] 3998973646398 COAP_TRANSLATED 16869_5CBAADEB
[DBG] 3998981275474 HTTP_RECVD_SUCCESS 16856_20E45B44
[DBG] 3998981480536 HTTP_TRANSLATED 16856_20E45B44
[DBG] 3999053420895 COAP_RECEIVED 16870_8DC96DE7
[DBG] 3999053517605 COAP_TRANSLATED 16870_8DC96DE7
[DBG] 3999057157687 HTTP_RECVD_SUCCESS 16857_D3C2E427
[DBG] 3999057333841 HTTP_TRANSLATED 16857_D3C2E427
[DBG] 3999129354135 COAP_RECEIVED 16871_AC79E668
[DBG] 3999129460731 COAP_TRANSLATED 16871_AC79E668
[DBG] 3999132869431 HTTP_RECVD_SUCCESS 16858_23AE1EE8
[DBG] 3999133065315 HTTP_TRANSLATED 16858_23AE1EE8
[DBG] 3999205582653 COAP_RECEIVED 16872_2342B2BC
[DBG] 3999205680382 COAP_TRANSLATED 16872_2342B2BC
[DBG] 3999208938767 HTTP_RECVD_SUCCESS 16859_30199DF4
[DBG] 3999209120358 HTTP_TRANSLATED 16859_30199DF4
[DBG] 3999281521609 COAP_RECEIVED 16873_6A834EBD
[DBG] 3999281617564 COAP_TRANSLATED 16873_6A834EBD
[DBG] 3999288830117 HTTP_RECVD_SUCCESS 16860_8603B1C1
[DBG] 3999289032427 HTTP_TRANSLATED 16860_8603B1C1
[DBG] 3999357470076 COAP_RECEIVED 16874_18971FB6
[DBG] 3999357564568 COAP_TRANSLATED 16874_18971FB6
[DBG] 3999365464709 HTTP_RECVD_SUCCESS 16861_370F8DE7
[DBG] 3999365643450 HTTP_TRANSLATED 16861_370F8DE7
[DBG] 3999437630231 COAP_RECEIVED 16875_3285A3D2
[DBG] 3999437781554 COAP_TRANSLATED 16875_3285A3D2
[DBG] 3999447334248 HTTP_RECVD_SUCCESS 16862_C587824B
[DBG] 3999447730258 HTTP_TRANSLATED 16862_C587824B
[DBG] 3999513609174 COAP_RECEIVED 16876_11D4EEC5
[DBG] 3999513766870 COAP_TRANSLATED 16876_11D4EEC5
[DBG] 3999518341212 HTTP_RECVD_SUCCESS 16863_52A68B17
[DBG] 3999518568676 HTTP_TRANSLATED 16863_52A68B17
[DBG] 3999589800319 COAP_RECEIVED 16877_C223897F
[DBG] 3999589953263 COAP_TRANSLATED 16877_C223897F
[DBG] 3999593574743 HTTP_RECVD_SUCCESS 16864_B17DAAFA
[DBG] 3999593825991 HTTP_TRANSLATED 16864_B17DAAFA
[DBG] 3999665568620 COAP_RECEIVED 16878_70230F4E
[DBG] 3999665669289 COAP_TRANSLATED 16878_70230F4E
[DBG] 3999672946734 HTTP_RECVD_SUCCESS 16865_EF80E9B1
[DBG] 3999673128379 HTTP_TRANSLATED 16865_EF80E9B1
[DBG] 3999741645519 COAP_RECEIVED 16879_CE93803E
[DBG] 3999741786384 COAP_TRANSLATED 16879_CE93803E
[DBG] 3999748814466 HTTP_RECVD_SUCCESS 16866_65CD1CA7
[DBG] 3999748997038 HTTP_TRANSLATED 16866_65CD1CA7
[DBG] 3999821479254 COAP_RECEIVED 16880_74CF9098
[DBG] 3999821582384 COAP_TRANSLATED 16880_74CF9098
[DBG] 3999825152518 HTTP_RECVD_SUCCESS 16867_B80E5A23
[DBG] 3999825330448 HTTP_TRANSLATED 16867_B80E5A23
[DBG] 3999897665144 COAP_RECEIVED 16881_61FE996A
[DBG] 3999897763675 COAP_TRANSLATED 16881_61FE996A
[DBG] 3999901014393 HTTP_RECVD_SUCCESS 16868_A9126485
[DBG] 3999901208420 HTTP_TRANSLATED 16868_A9126485
[DBG] 3999973705392 COAP_RECEIVED 16882_88C362A1
[DBG] 3999977021325 HTTP_RECVD_SUCCESS 16869_5CBAADEB
[DBG] 4000011854938 COAP_TRANSLATED 16882_88C362A1
[DBG] 4000011960606 HTTP_TRANSLATED 16869_5CBAADEB
[DBG] 4000049577307 COAP_RECEIVED 16883_BC7E69F7
[DBG] 4000049703313 COAP_TRANSLATED 16883_BC7E69F7
[DBG] 4000056820362 HTTP_RECVD_SUCCESS 16870_8DC96DE7
[DBG] 4000057005843 HTTP_TRANSLATED 16870_8DC96DE7
[DBG] 4000125619145 COAP_RECEIVED 16884_D4F97410
[DBG] 4000125745093 COAP_TRANSLATED 16884_D4F97410
[DBG] 4000132761524 HTTP_RECVD_SUCCESS 16871_AC79E668
[DBG] 4000132945998 HTTP_TRANSLATED 16871_AC79E668
[DBG] 4000205504261 COAP_RECEIVED 16885_4BD8286B
[DBG] 4000205624521 COAP_TRANSLATED 16885_4BD8286B
[DBG] 4000209111476 HTTP_RECVD_SUCCESS 16872_2342B2BC
[DBG] 4000209281515 HTTP_TRANSLATED 16872_2342B2BC
[DBG] 4000281772118 COAP_RECEIVED 16886_F2E1DE16
[DBG] 4000281886889 COAP_TRANSLATED 16886_F2E1DE16
[DBG] 4000284995531 HTTP_RECVD_SUCCESS 16873_6A834EBD
[DBG] 4000285186037 HTTP_TRANSLATED 16873_6A834EBD
[DBG] 4000357654923 COAP_RECEIVED 16887_FFD8E9F3
[DBG] 4000357771747 COAP_TRANSLATED 16887_FFD8E9F3
[DBG] 4000360879286 HTTP_RECVD_SUCCESS 16874_18971FB6
[DBG] 4000361052029 HTTP_TRANSLATED 16874_18971FB6
[DBG] 4000433677337 COAP_RECEIVED 16888_F0B1CF03
[DBG] 4000433795544 COAP_TRANSLATED 16888_F0B1CF03
[DBG] 4000444577086 HTTP_RECVD_SUCCESS 16875_3285A3D2
[DBG] 4000444785574 HTTP_TRANSLATED 16875_3285A3D2
[DBG] 4000509721336 COAP_RECEIVED 16889_DFEA477F
[DBG] 4000509870381 COAP_TRANSLATED 16889_DFEA477F
[DBG] 4000517364963 HTTP_RECVD_SUCCESS 16876_11D4EEC5
[DBG] 4000517559897 HTTP_TRANSLATED 16876_11D4EEC5
[DBG] 4000589596329 COAP_RECEIVED 16890_449C1C9C
[DBG] 4000589713678 COAP_TRANSLATED 16890_449C1C9C
[DBG] 4000593414006 HTTP_RECVD_SUCCESS 16877_C223897F
[DBG] 4000593606284 HTTP_TRANSLATED 16877_C223897F
[DBG] 4000665720142 COAP_RECEIVED 16891_9C225CA6
[DBG] 4000665838614 COAP_TRANSLATED 16891_9C225CA6
[DBG] 4000669018533 HTTP_RECVD_SUCCESS 16878_70230F4E
[DBG] 4000669196228 HTTP_TRANSLATED 16878_70230F4E
[DBG] 4000741742405 COAP_RECEIVED 16892_77D85A73
[DBG] 4000741861833 COAP_TRANSLATED 16892_77D85A73
[DBG] 4000745312224 HTTP_RECVD_SUCCESS 16879_CE93803E
[DBG] 4000745501675 HTTP_TRANSLATED 16879_CE93803E
[DBG] 4000817867388 COAP_RECEIVED 16893_D9256B05
[DBG] 4000818035131 COAP_TRANSLATED 16893_D9256B05
[DBG] 4000824973026 HTTP_RECVD_SUCCESS 16880_74CF9098
[DBG] 4000825172128 HTTP_TRANSLATED 16880_74CF9098
[DBG] 4000893665397 COAP_RECEIVED 16894_D40125B5
[DBG] 4000893783632 COAP_TRANSLATED 16894_D40125B5
[DBG] 4000901222796 HTTP_RECVD_SUCCESS 16881_61FE996A
[DBG] 4000901420084 HTTP_TRANSLATED 16881_61FE996A
[DBG] 4000973787127 COAP_RECEIVED 16895_1ADEE52C
[DBG] 4000973905595 COAP_TRANSLATED 16895_1ADEE52C
[DBG] 4001015425572 HTTP_RECVD_SUCCESS 16882_88C362A1
[DBG] 4001015606721 HTTP_TRANSLATED 16882_88C362A1
[DBG] 4001049821224 COAP_RECEIVED 16896_37203B24
[DBG] 4001049938449 COAP_TRANSLATED 16896_37203B24
[DBG] 4001053199454 HTTP_RECVD_SUCCESS 16883_BC7E69F7
[DBG] 4001053386181 HTTP_TRANSLATED 16883_BC7E69F7
[DBG] 4001125899101 COAP_RECEIVED 16897_5310125B
[DBG] 4001126075237 COAP_TRANSLATED 16897_5310125B
[DBG] 4001128738060 HTTP_RECVD_SUCCESS 16884_D4F97410
[DBG] 4001128938320 HTTP_TRANSLATED 16884_D4F97410
[DBG] 4001201738578 COAP_RECEIVED 16898_46E452EA
[DBG] 4001201860652 COAP_TRANSLATED 16898_46E452EA
[DBG] 4001209078206 HTTP_RECVD_SUCCESS 16885_4BD8286B
[DBG] 4001209289107 HTTP_TRANSLATED 16885_4BD8286B
[DBG] 4001277592397 COAP_RECEIVED 16899_97DCEBC5
[DBG] 4001277707281 COAP_TRANSLATED 16899_97DCEBC5
[DBG] 4001285256112 HTTP_RECVD_SUCCESS 16886_F2E1DE16
[DBG] 4001285457748 HTTP_TRANSLATED 16886_F2E1DE16
[DBG] 4001357872231 COAP_RECEIVED 16900_517E1143
[DBG] 4001357987471 COAP_TRANSLATED 16900_517E1143
[DBG] 4001361215886 HTTP_RECVD_SUCCESS 16887_FFD8E9F3
[DBG] 4001361413828 HTTP_TRANSLATED 16887_FFD8E9F3
[DBG] 4001433711450 COAP_RECEIVED 16901_0763F392
[DBG] 4001433809964 COAP_TRANSLATED 16901_0763F392
[DBG] 4001437154161 HTTP_RECVD_SUCCESS 16888_F0B1CF03
[DBG] 4001437361055 HTTP_TRANSLATED 16888_F0B1CF03
[DBG] 4001509799084 COAP_RECEIVED 16902_7FF9B1BC
[DBG] 4001509918033 COAP_TRANSLATED 16902_7FF9B1BC
[DBG] 4001513439621 HTTP_RECVD_SUCCESS 16889_DFEA477F
[DBG] 4001513636405 HTTP_TRANSLATED 16889_DFEA477F
[DBG] 4001585680097 COAP_RECEIVED 16903_1867708B
[DBG] 4001585798339 COAP_TRANSLATED 16903_1867708B
[DBG] 4001593151965 HTTP_RECVD_SUCCESS 16890_449C1C9C
[DBG] 4001593350072 HTTP_TRANSLATED 16890_449C1C9C
[DBG] 4001661787562 COAP_RECEIVED 16904_B48DA727
[DBG] 4001661949551 COAP_TRANSLATED 16904_B48DA727
[DBG] 4001669285044 HTTP_RECVD_SUCCESS 16891_9C225CA6
[DBG] 4001669482597 HTTP_TRANSLATED 16891_9C225CA6
[DBG] 4001742083156 COAP_RECEIVED 16905_244BEE36
[DBG] 4001742245426 COAP_TRANSLATED 16905_244BEE36
[DBG] 4001744802463 HTTP_RECVD_SUCCESS 16892_77D85A73
[DBG] 4001744996996 HTTP_TRANSLATED 16892_77D85A73
[DBG] 4001817833517 COAP_RECEIVED 16906_9CFEFD74
[DBG] 4001817951995 COAP_TRANSLATED 16906_9CFEFD74
[DBG] 4001821626496 HTTP_RECVD_SUCCESS 16893_D9256B05
[DBG] 4001821818509 HTTP_TRANSLATED 16893_D9256B05
[DBG] 4001893766425 COAP_RECEIVED 16907_5D4E1149
[DBG] 4001893882201 COAP_TRANSLATED 16907_5D4E1149
[DBG] 4001897274534 HTTP_RECVD_SUCCESS 16894_D40125B5
[DBG] 4001897474464 HTTP_TRANSLATED 16894_D40125B5
[DBG] 4001969715735 COAP_RECEIVED 16908_DE86AB70
[DBG] 4001969825396 COAP_TRANSLATED 16908_DE86AB70
[DBG] 4001977202451 HTTP_RECVD_SUCCESS 16895_1ADEE52C
[DBG] 4001977378876 HTTP_TRANSLATED 16895_1ADEE52C
[DBG] 4002045906801 COAP_RECEIVED 16909_5DC21069
[DBG] 4002046008440 COAP_TRANSLATED 16909_5DC21069
[DBG] 4002053565826 HTTP_RECVD_SUCCESS 16896_37203B24
[DBG] 4002053779230 HTTP_TRANSLATED 16896_37203B24
[DBG] 4002126117170 COAP_RECEIVED 16910_AE60FCCC
[DBG] 4002126281538 COAP_TRANSLATED 16910_AE60FCCC
[DBG] 4002129699287 HTTP_RECVD_SUCCESS 16897_5310125B
[DBG] 4002129894848 HTTP_TRANSLATED 16897_5310125B
[DBG] 4002201825492 COAP_RECEIVED 16911_DBAC3E28
[DBG] 4002201933652 COAP_TRANSLATED 16911_DBAC3E28
[DBG] 4002205390657 HTTP_RECVD_SUCCESS 16898_46E452EA
[DBG] 4002205584752 HTTP_TRANSLATED 16898_46E452EA
[DBG] 4002277759491 COAP_RECEIVED 16912_D74E6D2F
[DBG] 4002277857709 COAP_TRANSLATED 16912_D74E6D2F
[DBG] 4002281058266 HTTP_RECVD_SUCCESS 16899_97DCEBC5
[DBG] 4002281235708 HTTP_TRANSLATED 16899_97DCEBC5
[DBG] 4002353702121 COAP_RECEIVED 16913_90E5D14E
[DBG] 4002353800515 COAP_TRANSLATED 16913_90E5D14E
[DBG] 4002361468353 HTTP_RECVD_SUCCESS 16900_517E1143
[DBG] 4002361667636 HTTP_TRANSLATED 16900_517E1143
[DBG] 4002429894650 COAP_RECEIVED 16914_4DDD3847
[DBG] 4002429989174 COAP_TRANSLATED 16914_4DDD3847
[DBG] 4002437258506 HTTP_RECVD_SUCCESS 16901_0763F392
[DBG] 4002437518612 HTTP_TRANSLATED 16901_0763F392
[DBG] 4002510064307 COAP_RECEIVED 16915_4D0799A8
[DBG] 4002510214993 COAP_TRANSLATED 16915_4D0799A8
[DBG] 4002513529093 HTTP_RECVD_SUCCESS 16902_7FF9B1BC
[DBG] 4002513703182 HTTP_TRANSLATED 16902_7FF9B1BC
[DBG] 4002585832638 COAP_RECEIVED 16916_26234CAB
[DBG] 4002585934535 COAP_TRANSLATED 16916_26234CAB
[DBG] 4002589302509 HTTP_RECVD_SUCCESS 16903_1867708B
[DBG] 4002589481796 HTTP_TRANSLATED 16903_1867708B
[DBG] 4002661762630 COAP_RECEIVED 16917_0D9E3875
[DBG] 4002661857114 COAP_TRANSLATED 16917_0D9E3875
[DBG] 4002665525981 HTTP_RECVD_SUCCESS 16904_B48DA727
[DBG] 4002665725061 HTTP_TRANSLATED 16904_B48DA727
[DBG] 4002737715059 COAP_RECEIVED 16918_52DEE8AF
[DBG] 4002737807678 COAP_TRANSLATED 16918_52DEE8AF
[DBG] 4002745824717 HTTP_RECVD_SUCCESS 16905_244BEE36
[DBG] 4002746007648 HTTP_TRANSLATED 16905_244BEE36
[DBG] 4002813940677 COAP_RECEIVED 16919_25A78321
[DBG] 4002814044872 COAP_TRANSLATED 16919_25A78321
[DBG] 4002821337149 HTTP_RECVD_SUCCESS 16906_9CFEFD74
[DBG] 4002821534841 HTTP_TRANSLATED 16906_9CFEFD74
[DBG] 4002893876654 COAP_RECEIVED 16920_7B34E7D0
[DBG] 4002893984593 COAP_TRANSLATED 16920_7B34E7D0
[DBG] 4002897223604 HTTP_RECVD_SUCCESS 16907_5D4E1149
[DBG] 4002897399859 HTTP_TRANSLATED 16907_5D4E1149
[DBG] 4002969821428 COAP_RECEIVED 16921_5E1E554B
[DBG] 4002969915480 COAP_TRANSLATED 16921_5E1E554B
[DBG] 4002973178129 HTTP_RECVD_SUCCESS 16908_DE86AB70
[DBG] 4002973375933 HTTP_TRANSLATED 16908_DE86AB70
[DBG] 4003045807936 COAP_RECEIVED 16922_8C9235AF
[DBG] 4003045923920 COAP_TRANSLATED 16922_8C9235AF
[DBG] 4003049469113 HTTP_RECVD_SUCCESS 16909_5DC21069
[DBG] 4003049645814 HTTP_TRANSLATED 16909_5DC21069
[DBG] 4003121990704 COAP_RECEIVED 16923_C110F276
[DBG] 4003122084910 COAP_TRANSLATED 16923_C110F276
[DBG] 4003130081836 HTTP_RECVD_SUCCESS 16910_AE60FCCC
[DBG] 4003130251531 HTTP_TRANSLATED 16910_AE60FCCC
[DBG] 4003197945671 COAP_RECEIVED 16924_093293E7
[DBG] 4003198041174 COAP_TRANSLATED 16924_093293E7
[DBG] 4003205223628 HTTP_RECVD_SUCCESS 16911_DBAC3E28
[DBG] 4003205400912 HTTP_TRANSLATED 16911_DBAC3E28
[DBG] 4003277888306 COAP_RECEIVED 16925_3FBEE8AE
[DBG] 4003277982434 COAP_TRANSLATED 16925_3FBEE8AE
[DBG] 4003281138572 HTTP_RECVD_SUCCESS 16912_D74E6D2F
[DBG] 4003281335685 HTTP_TRANSLATED 16912_D74E6D2F
[DBG] 4003353864343 COAP_RECEIVED 16926_3F0AC37E
[DBG] 4003353961972 COAP_TRANSLATED 16926_3F0AC37E
[DBG] 4003357012078 HTTP_RECVD_SUCCESS 16913_90E5D14E
[DBG] 4003357190131 HTTP_TRANSLATED 16913_90E5D14E
[DBG] 4003429802566 COAP_RECEIVED 16927_C9744BAA
[DBG] 4003429896919 COAP_TRANSLATED 16927_C9744BAA
[DBG] 4003433331956 HTTP_RECVD_SUCCESS 16914_4DDD3847
[DBG] 4003433529881 HTTP_TRANSLATED 16914_4DDD3847
[DBG] 4003506026966 COAP_RECEIVED 16928_8129A7C7
[DBG] 4003506133648 COAP_TRANSLATED 16928_8129A7C7
[DBG] 4003513568249 HTTP_RECVD_SUCCESS 16915_4D0799A8
[DBG] 4003513748783 HTTP_TRANSLATED 16915_4D0799A8
[DBG] 4003581958841 COAP_RECEIVED 16929_82C499A4
[DBG] 4003582052548 COAP_TRANSLATED 16929_82C499A4
[DBG] 4003589299690 HTTP_RECVD_SUCCESS 16916_26234CAB
[DBG] 4003589498862 HTTP_TRANSLATED 16916_26234CAB
[DBG] 4003661920111 COAP_RECEIVED 16930_3297080E
[DBG] 4003662021509 COAP_TRANSLATED 16930_3297080E
[DBG] 4003665207433 HTTP_RECVD_SUCCESS 16917_0D9E3875
[DBG] 4003665403382 HTTP_TRANSLATED 16917_0D9E3875
[DBG] 4003737865116 COAP_RECEIVED 16931_A15DFCDB
[DBG] 4003737959487 COAP_TRANSLATED 16931_A15DFCDB
[DBG] 4003741175116 HTTP_RECVD_SUCCESS 16918_52DEE8AF
[DBG] 4003741373622 HTTP_TRANSLATED 16918_52DEE8AF
[DBG] 4003813836286 COAP_RECEIVED 16932_B59860F1
[DBG] 4003813936912 COAP_TRANSLATED 16932_B59860F1
[DBG] 4003817388596 HTTP_RECVD_SUCCESS 16919_25A78321
[DBG] 4003817567449 HTTP_TRANSLATED 16919_25A78321
[DBG] 4003890083884 COAP_RECEIVED 16933_7A2B8D8B
[DBG] 4003890197900 COAP_TRANSLATED 16933_7A2B8D8B
[DBG] 4003897381831 HTTP_RECVD_SUCCESS 16920_7B34E7D0
[DBG] 4003897579463 HTTP_TRANSLATED 16920_7B34E7D0
[DBG] 4003966147116 COAP_RECEIVED 16934_561A2DC0
[DBG] 4003966289866 COAP_TRANSLATED 16934_561A2DC0
[DBG] 4003973121035 HTTP_RECVD_SUCCESS 16921_5E1E554B
[DBG] 4003973320375 HTTP_TRANSLATED 16921_5E1E554B
[DBG] 4004046008528 COAP_RECEIVED 16935_24F530B2
[DBG] 4004046127020 COAP_TRANSLATED 16935_24F530B2
[DBG] 4004049327853 HTTP_RECVD_SUCCESS 16922_8C9235AF
[DBG] 4004049522359 HTTP_TRANSLATED 16922_8C9235AF
[DBG] 4004121959543 COAP_RECEIVED 16936_FD840C94
[DBG] 4004122075542 COAP_TRANSLATED 16936_FD840C94
[DBG] 4004125442301 HTTP_RECVD_SUCCESS 16923_C110F276
[DBG] 4004125633233 HTTP_TRANSLATED 16923_C110F276
[DBG] 4004198160235 COAP_RECEIVED 16937_61A58BC9
[DBG] 4004198273650 COAP_TRANSLATED 16937_61A58BC9
[DBG] 4004201256687 HTTP_RECVD_SUCCESS 16924_093293E7
[DBG] 4004201449684 HTTP_TRANSLATED 16924_093293E7
[DBG] 4004274105532 COAP_RECEIVED 16938_4332F9CF
[DBG] 4004274217133 COAP_TRANSLATED 16938_4332F9CF
[DBG] 4004281266147 HTTP_RECVD_SUCCESS 16925_3FBEE8AE
[DBG] 4004281431011 HTTP_TRANSLATED 16925_3FBEE8AE
[DBG] 4004350056549 COAP_RECEIVED 16939_F5378A54
[DBG] 4004350167465 COAP_TRANSLATED 16939_F5378A54
[DBG] 4004357287985 HTTP_RECVD_SUCCESS 16926_3F0AC37E
[DBG] 4004357504766 HTTP_TRANSLATED 16926_3F0AC37E
[DBG] 4004430009183 COAP_RECEIVED 16940_BAC38ED5
[DBG] 4004430122824 COAP_TRANSLATED 16940_BAC38ED5
[DBG] 4004433158377 HTTP_RECVD_SUCCESS 16927_C9744BAA
[DBG] 4004433359798 HTTP_TRANSLATED 16927_C9744BAA
[DBG] 4004505969952 COAP_RECEIVED 16941_5F174E1E
[DBG] 4004506084994 COAP_TRANSLATED 16941_5F174E1E
[DBG] 4004509377984 HTTP_RECVD_SUCCESS 16928_8129A7C7
[DBG] 4004509573360 HTTP_TRANSLATED 16928_8129A7C7
[DBG] 4004582166934 COAP_RECEIVED 16942_C973557F
[DBG] 4004582277673 COAP_TRANSLATED 16942_C973557F
[DBG] 4004585403840 HTTP_RECVD_SUCCESS 16929_82C499A4
[DBG] 4004585597734 HTTP_TRANSLATED 16929_82C499A4
[DBG] 4004658118992 COAP_RECEIVED 16943_0E5EDC62
[DBG] 4004658231297 COAP_TRANSLATED 16943_0E5EDC62
[DBG] 4004665393036 HTTP_RECVD_SUCCESS 16930_3297080E
[DBG] 4004665556975 HTTP_TRANSLATED 16930_3297080E
[DBG] 4004734082549 COAP_RECEIVED 16944_3C43F0DF
[DBG] 4004734194982 COAP_TRANSLATED 16944_3C43F0DF
[DBG] 4004741255590 HTTP_RECVD_SUCCESS 16931_A15DFCDB
[DBG] 4004741446713 HTTP_TRANSLATED 16931_A15DFCDB
[DBG] 4004814107680 COAP_RECEIVED 16945_89B686AD
[DBG] 4004814239711 COAP_TRANSLATED 16945_89B686AD
[DBG] 4004817335680 HTTP_RECVD_SUCCESS 16932_B59860F1
[DBG] 4004817530071 HTTP_TRANSLATED 16932_B59860F1
[DBG] 4004890261968 COAP_RECEIVED 16946_6E6A4F63
[DBG] 4004890377335 COAP_TRANSLATED 16946_6E6A4F63
[DBG] 4004892721195 HTTP_RECVD_SUCCESS 16933_7A2B8D8B
[DBG] 4004892911872 HTTP_TRANSLATED 16933_7A2B8D8B
[DBG] 4004966197359 COAP_RECEIVED 16947_A0DC9395
[DBG] 4004966308175 COAP_TRANSLATED 16947_A0DC9395
[DBG] 4004969803145 HTTP_RECVD_SUCCESS 16934_561A2DC0
[DBG] 4004969973587 HTTP_TRANSLATED 16934_561A2DC0
[DBG] 4005042252105 COAP_RECEIVED 16948_305B1CA9
[DBG] 4005042417169 COAP_TRANSLATED 16948_305B1CA9
[DBG] 4005049480230 HTTP_RECVD_SUCCESS 16935_24F530B2
[DBG] 4005049675476 HTTP_TRANSLATED 16935_24F530B2
[DBG] 4005118394576 COAP_RECEIVED 16949_BCF156B5
[DBG] 4005125560630 HTTP_RECVD_SUCCESS 16936_FD840C94
[DBG] 4005153569498 COAP_TRANSLATED 16949_BCF156B5
[DBG] 4005153708545 HTTP_TRANSLATED 16936_FD840C94
[DBG] 4005198110793 COAP_RECEIVED 16950_8348B890
[DBG] 4005198239188 COAP_TRANSLATED 16950_8348B890
[DBG] 4005201677762 HTTP_RECVD_SUCCESS 16937_61A58BC9
[DBG] 4005201883524 HTTP_TRANSLATED 16937_61A58BC9
[DBG] 4005274263830 COAP_RECEIVED 16951_DE0B3185
[DBG] 4005274386162 COAP_TRANSLATED 16951_DE0B3185
[DBG] 4005276755547 HTTP_RECVD_SUCCESS 16938_4332F9CF
[DBG] 4005276927976 HTTP_TRANSLATED 16938_4332F9CF
[DBG] 4005350215623 COAP_RECEIVED 16952_A4E034DD
[DBG] 4005350335038 COAP_TRANSLATED 16952_A4E034DD
[DBG] 4005353564278 HTTP_RECVD_SUCCESS 16939_F5378A54
[DBG] 4005353761134 HTTP_TRANSLATED 16939_F5378A54
[DBG] 4005426169713 COAP_RECEIVED 16953_067A0567
[DBG] 4005426290121 COAP_TRANSLATED 16953_067A0567
[DBG] 4005433456714 HTTP_RECVD_SUCCESS 16940_BAC38ED5
[DBG] 4005433653336 HTTP_TRANSLATED 16940_BAC38ED5
[DBG] 4005502127943 COAP_RECEIVED 16954_E581B9D9
[DBG] 4005502241950 COAP_TRANSLATED 16954_E581B9D9
[DBG] 4005509478202 HTTP_RECVD_SUCCESS 16941_5F174E1E
[DBG] 4005509673613 HTTP_TRANSLATED 16941_5F174E1E
[DBG] 4005582074027 COAP_RECEIVED 16955_C803D663
[DBG] 4005582195278 COAP_TRANSLATED 16955_C803D663
[DBG] 4005585534617 HTTP_RECVD_SUCCESS 16942_C973557F
[DBG] 4005585728993 HTTP_TRANSLATED 16942_C973557F
[DBG] 4005658275148 COAP_RECEIVED 16956_93A061A1
[DBG] 4005658399469 COAP_TRANSLATED 16956_93A061A1
[DBG] 4005660779874 HTTP_RECVD_SUCCESS 16943_0E5EDC62
[DBG] 4005660998725 HTTP_TRANSLATED 16943_0E5EDC62
[DBG] 4005734231125 COAP_RECEIVED 16957_36F764CD
[DBG] 4005734353547 COAP_TRANSLATED 16957_36F764CD
[DBG] 4005737536503 HTTP_RECVD_SUCCESS 16944_3C43F0DF
[DBG] 4005737726300 HTTP_TRANSLATED 16944_3C43F0DF
[DBG] 4005810181040 COAP_RECEIVED 16958_2DBEB036
[DBG] 4005810292959 COAP_TRANSLATED 16958_2DBEB036
[DBG] 4005817658405 HTTP_RECVD_SUCCESS 16945_89B686AD
[DBG] 4005817848824 HTTP_TRANSLATED 16945_89B686AD
[DBG] 4005886146913 COAP_RECEIVED 16959_72FEEFC9
[DBG] 4005886259529 COAP_TRANSLATED 16959_72FEEFC9
[DBG] 4005893701170 HTTP_RECVD_SUCCESS 16946_6E6A4F63
[DBG] 4005893864924 HTTP_TRANSLATED 16946_6E6A4F63
[DBG] 4005966088502 COAP_RECEIVED 16960_18A380C7
[DBG] 4005966199170 COAP_TRANSLATED 16960_18A380C7
[DBG] 4005969630474 HTTP_RECVD_SUCCESS 16947_A0DC9395
[DBG] 4005969793157 HTTP_TRANSLATED 16947_A0DC9395
[DBG] 4006042302913 COAP_RECEIVED 16961_01EDB838
[DBG] 4006042416193 COAP_TRANSLATED 16961_01EDB838
